DateTime	Song	Artist	Release	IsUnearthed	UnearthedURL	SpotifyQuery	SpotifyURL	YouTubeQuery	YouTubeURL	SpotifyID	HasSpotify	AlbumDate	Duration	Explicit	Popularity	IsMajor	Loudness	Tempo	Valence	Energy	Danceability	Speechiness	Acousticness	Liveness
2020-05-25T22:28:00Z	Tennis Court (Flume Remix)	Lorde	Tennis Court	FALSE	NA	artist:Lorde%20track:Tennis%20Court%20(Flume%20Remix)	https://play.spotify.com/search/results/artist:Lorde%20track:Tennis%20Court%20(Flume%20Remix)	Lorde%20Tennis%20Court%20(Flume%20Remix)	https://www.youtube.com/results?search_query=Lorde%20Tennis%20Court%20(Flume%20Remix)	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-25T22:39:00Z	Rabbit Hole	Jaguar Jonze	Rabbit Hole [Single]	TRUE	https://www.triplejunearthed.com/node/7371186	artist:Jaguar%20Jonze%20track:Rabbit%20Hole	https://play.spotify.com/search/results/artist:Jaguar%20Jonze%20track:Rabbit%20Hole	Jaguar%20Jonze%20Rabbit%20Hole	https://www.youtube.com/results?search_query=Jaguar%20Jonze%20Rabbit%20Hole	09dwqqkgzf7jEvxAkmonSq	TRUE	2020-01-31	165.516	FALSE	35	FALSE	-6.502	160.023	0.341	0.845	0.512	0.174	0.00171	0.0721
2020-05-25T22:42:00Z	I Love You, Will You Marry Me	YUNGBLUD	I Love You, Will You Marry Me	FALSE	NA	artist:YUNGBLUD%20track:I%20Love%20You,%20Will%20You%20Marry%20Me	https://play.spotify.com/search/results/artist:YUNGBLUD%20track:I%20Love%20You,%20Will%20You%20Marry%20Me	YUNGBLUD%20I%20Love%20You,%20Will%20You%20Marry%20Me	https://www.youtube.com/results?search_query=YUNGBLUD%20I%20Love%20You,%20Will%20You%20Marry%20Me	0dqrAmrvQ6fCGNf5T8If5A	TRUE	2018-07-06	177.869	FALSE	60	FALSE	-3.851	149.961	0.548	0.929	0.518	0.0654	4.71e-5	0.104
2020-05-25T22:48:00Z	Where Is The Love	The Black Eyed Peas	Elephunk	FALSE	NA	artist:The%20Black%20Eyed%20Peas%20track:Where%20Is%20The%20Love	https://play.spotify.com/search/results/artist:The%20Black%20Eyed%20Peas%20track:Where%20Is%20The%20Love	The%20Black%20Eyed%20Peas%20Where%20Is%20The%20Love	https://www.youtube.com/results?search_query=The%20Black%20Eyed%20Peas%20Where%20Is%20The%20Love	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-25T22:52:00Z	Bodak Yellow	Cardi B	Invasion Of Privacy	FALSE	NA	artist:Cardi%20B%20track:Bodak%20Yellow	https://play.spotify.com/search/results/artist:Cardi%20B%20track:Bodak%20Yellow	Cardi%20B%20Bodak%20Yellow	https://www.youtube.com/results?search_query=Cardi%20B%20Bodak%20Yellow	6KBYefIoo7KydImq1uUQlL	TRUE	2018-04-06	223.712	TRUE	74	FALSE	-6.337	125.022	0.485	0.703	0.926	0.103	0.0659	0.231
2020-05-25T22:56:00Z	Freaks	FISHER	Freaks	FALSE	NA	artist:FISHER%20track:Freaks	https://play.spotify.com/search/results/artist:FISHER%20track:Freaks	FISHER%20Freaks	https://www.youtube.com/results?search_query=FISHER%20Freaks	7f4rLiuUmeWCgkErVvJROi	TRUE	2020-03-20	175.255	FALSE	58	TRUE	-4.344	124.01	0.785	0.869	0.806	0.0544	0.00223	0.123
2020-05-25T23:03:00Z	Out Of Luck	LOSER	Out Of Luck	TRUE	https://www.triplejunearthed.com/node/7280096	artist:LOSER%20track:Out%20Of%20Luck	https://play.spotify.com/search/results/artist:LOSER%20track:Out%20Of%20Luck	LOSER%20Out%20Of%20Luck	https://www.youtube.com/results?search_query=LOSER%20Out%20Of%20Luck	0IdCoV5sqqSS9C1v41YbNg	TRUE	2019-08-09	134	FALSE	17	TRUE	-12.833	143.994	0.391	0.792	0.422	0.064	2.99e-4	0.448
2020-05-25T23:08:00Z	Evil Spider	BENEE	Evil Spider	FALSE	NA	artist:BENEE%20track:Evil%20Spider	https://play.spotify.com/search/results/artist:BENEE%20track:Evil%20Spider	BENEE%20Evil%20Spider	https://www.youtube.com/results?search_query=BENEE%20Evil%20Spider	0jeJE3TUJ5FrRuVLr7w4JQ	TRUE	2019-06-28	153.213	FALSE	64	FALSE	-5.844	105.971	0.538	0.635	0.826	0.106	0.309	0.139
2020-05-25T23:11:00Z	Scatman (Ski-Ba-Bop-Ba-Dop-Bop)	Scatman John	Scatman's World	FALSE	NA	artist:Scatman%20John%20track:Scatman%20(Ski-Ba-Bop-Ba-Dop-Bop)	https://play.spotify.com/search/results/artist:Scatman%20John%20track:Scatman%20(Ski-Ba-Bop-Ba-Dop-Bop)	Scatman%20John%20Scatman%20(Ski-Ba-Bop-Ba-Dop-Bop)	https://www.youtube.com/results?search_query=Scatman%20John%20Scatman%20(Ski-Ba-Bop-Ba-Dop-Bop)	623rRTKwGmgjH6sjE9uWLh	TRUE	1995-06-01	215.973	FALSE	69	FALSE	-10.9	135.982	0.757	0.82	0.65	0.0356	0.0655	0.215
2020-05-25T23:15:00Z	Do Not Let Your Spirit Wane	Gang Of Youths	Go Farther In Lightness	TRUE	https://www.triplejunearthed.com/node/113311	artist:Gang%20Of%20Youths%20track:Do%20Not%20Let%20Your%20Spirit%20Wane	https://play.spotify.com/search/results/artist:Gang%20Of%20Youths%20track:Do%20Not%20Let%20Your%20Spirit%20Wane	Gang%20Of%20Youths%20Do%20Not%20Let%20Your%20Spirit%20Wane	https://www.youtube.com/results?search_query=Gang%20Of%20Youths%20Do%20Not%20Let%20Your%20Spirit%20Wane	1CGfdiuxAVIyUpOYDXcUys	TRUE	2017-08-18	453.466	TRUE	53	TRUE	-6.944	128.058	0.278	0.643	0.546	0.0334	0.025	0.119
2020-05-25T23:23:00Z	Swimming Pool	Eliza & The Delusionals	A State Of Living In An Objective Reality	TRUE	https://www.triplejunearthed.com/node/4354591	artist:Eliza%20&%20The%20Delusionals%20track:Swimming%20Pool	https://play.spotify.com/search/results/artist:Eliza%20&%20The%20Delusionals%20track:Swimming%20Pool	Eliza%20&%20The%20Delusionals%20Swimming%20Pool	https://www.youtube.com/results?search_query=Eliza%20&%20The%20Delusionals%20Swimming%20Pool	3izPlVQrhAGpBh9ZRrYmVv	TRUE	2020-03-20	218.64	FALSE	21	FALSE	-4.164	137.84	0.187	0.737	0.356	0.0373	9.4e-6	0.112
2020-05-25T23:27:00Z	My Delirium	Ladyhawke	Ladyhawke	FALSE	NA	artist:Ladyhawke%20track:My%20Delirium	https://play.spotify.com/search/results/artist:Ladyhawke%20track:My%20Delirium	Ladyhawke%20My%20Delirium	https://www.youtube.com/results?search_query=Ladyhawke%20My%20Delirium	1YhzlKAGZCgFmu3maqDQtl	TRUE	2009-04-10	254.48	FALSE	52	FALSE	-4.025	150.029	0.461	0.802	0.456	0.0477	6.97e-4	0.474
2020-05-25T23:34:00Z	Good As Hell	Lizzo	Good As Hell	FALSE	NA	artist:Lizzo%20track:Good%20As%20Hell	https://play.spotify.com/search/results/artist:Lizzo%20track:Good%20As%20Hell	Lizzo%20Good%20As%20Hell	https://www.youtube.com/results?search_query=Lizzo%20Good%20As%20Hell	07Oz5StQ7GRoygNLaXs2pd	TRUE	2019-10-25	159.011	FALSE	82	FALSE	-3.001	95.927	0.478	0.892	0.668	0.0645	0.298	0.735
2020-05-25T23:37:00Z	Ghost Voices	Virtual Self	Ghost Voices	FALSE	NA	artist:Virtual%20Self%20track:Ghost%20Voices	https://play.spotify.com/search/results/artist:Virtual%20Self%20track:Ghost%20Voices	Virtual%20Self%20Ghost%20Voices	https://www.youtube.com/results?search_query=Virtual%20Self%20Ghost%20Voices	5TSwDA5UvNPnBu1maDYbDi	TRUE	2019-02-12	304.39	FALSE	59	TRUE	-9.441	123	0.039	0.571	0.611	0.0317	0.0195	0.0988
2020-05-25T23:42:00Z	Golden	Kingswood	After Hours, Close To Dawn	TRUE	https://www.triplejunearthed.com/node/123661	artist:Kingswood%20track:Golden	https://play.spotify.com/search/results/artist:Kingswood%20track:Golden	Kingswood%20Golden	https://www.youtube.com/results?search_query=Kingswood%20Golden	6YKo8apCHPODSwnTiZTTV5	TRUE	2017-02-17	202	FALSE	46	FALSE	-8.657	80.003	0.436	0.494	0.735	0.0427	0.529	0.159
2020-05-25T23:45:00Z	Don't Be So Hard On Yourself	Alex Lahey	The Best Of Luck Club	TRUE	https://www.triplejunearthed.com/node/4382596	artist:Alex%20Lahey%20track:Don't%20Be%20So%20Hard%20On%20Yourself	https://play.spotify.com/search/results/artist:Alex%20Lahey%20track:Don't%20Be%20So%20Hard%20On%20Yourself	Alex%20Lahey%20Don%27t%20Be%20So%20Hard%20On%20Yourself	https://www.youtube.com/results?search_query=Alex%20Lahey%20Don%27t%20Be%20So%20Hard%20On%20Yourself	0Sj1dWoUtbSMWA31UbE4Ae	TRUE	2019-05-17	258.066	FALSE	36	TRUE	-5.343	149.022	0.202	0.863	0.495	0.0598	0.00173	0.102
2020-05-25T23:52:00Z	Dumb Things (triple j Like A Version 2016)	A.B. Original	Like A Version	FALSE	NA	artist:A.B.%20Original%20track:Dumb%20Things%20(triple%20j%20Like%20A%20Version%202016)	https://play.spotify.com/search/results/artist:A.B.%20Original%20track:Dumb%20Things%20(triple%20j%20Like%20A%20Version%202016)	A.B.%20Original%20Dumb%20Things%20(triple%20j%20Like%20A%20Version%202016)	https://www.youtube.com/results?search_query=A.B.%20Original%20Dumb%20Things%20(triple%20j%20Like%20A%20Version%202016)	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-25T23:56:00Z	Crazy	Dune Rats	Crazy	TRUE	https://www.triplejunearthed.com/node/135801	artist:Dune%20Rats%20track:Crazy	https://play.spotify.com/search/results/artist:Dune%20Rats%20track:Crazy	Dune%20Rats%20Crazy	https://www.youtube.com/results?search_query=Dune%20Rats%20Crazy	6hD8W5jzpwAnaOWadaQXCS	TRUE	2019-11-03	162.983	FALSE	40	TRUE	-3.949	140.089	0.662	0.943	0.543	0.0512	3.08e-4	0.089
2020-05-26T00:05:00Z	Symphony No. 5 in C minor: I. Allegro con brio	Beethoven	Celebrating 20 Years Together	FALSE	NA	artist:Beethoven%20track:Symphony%20No.%205%20in%20C%20minor:%20I.%20Allegro%20con%20brio	https://play.spotify.com/search/results/artist:Beethoven%20track:Symphony%20No.%205%20in%20C%20minor:%20I.%20Allegro%20con%20brio	Beethoven%20Symphony%20No.%205%20in%20C%20minor:%20I.%20Allegro%20con%20brio	https://www.youtube.com/results?search_query=Beethoven%20Symphony%20No.%205%20in%20C%20minor:%20I.%20Allegro%20con%20brio	53rzaB2EAqh7GG4NrGHtgy	TRUE	2020-05-27	455.493	FALSE	0	FALSE	-18.377	91.364	0.105	0.168	0.305	0.04	0.965	0.112
2020-05-26T00:12:00Z	Never Let Me Go	Florence And The Machine	Ceremonials	FALSE	NA	artist:Florence%20And%20The%20Machine%20track:Never%20Let%20Me%20Go	https://play.spotify.com/search/results/artist:Florence%20And%20The%20Machine%20track:Never%20Let%20Me%20Go	Florence%20And%20The%20Machine%20Never%20Let%20Me%20Go	https://www.youtube.com/results?search_query=Florence%20And%20The%20Machine%20Never%20Let%20Me%20Go	3HNTLCpAGnizbyJmk7466r	TRUE	2011-01-01	270.973	FALSE	63	TRUE	-3.212	144.683	0.24	0.736	0.452	0.0378	0.297	0.381
2020-05-26T00:16:00Z	La Luh	Choomba	La Luh (Single)	TRUE	https://www.triplejunearthed.com/node/7894161	artist:Choomba%20track:La%20Luh	https://play.spotify.com/search/results/artist:Choomba%20track:La%20Luh	Choomba%20La%20Luh	https://www.youtube.com/results?search_query=Choomba%20La%20Luh	5SrjVeWdiF6YBVLINrwAqU	TRUE	2020-01-20	213.769	FALSE	56	FALSE	-5.542	127.987	0.3	0.879	0.68	0.0347	0.105	0.159
2020-05-26T00:22:00Z	101 FM	Little Simz	GREY Area	FALSE	NA	artist:Little%20Simz%20track:101%20FM	https://play.spotify.com/search/results/artist:Little%20Simz%20track:101%20FM	Little%20Simz%20101%20FM	https://www.youtube.com/results?search_query=Little%20Simz%20101%20FM	4Vk4Yf7pDmB1dxLFSTjBUH	TRUE	2019-03-01	191.392	TRUE	58	TRUE	-9.515	142.024	0.969	0.547	0.79	0.048	0.399	0.114
2020-05-26T00:25:00Z	Sobercoaster	Beddy Rays	Sobercoaster	FALSE	NA	artist:Beddy%20Rays%20track:Sobercoaster	https://play.spotify.com/search/results/artist:Beddy%20Rays%20track:Sobercoaster	Beddy%20Rays%20Sobercoaster	https://www.youtube.com/results?search_query=Beddy%20Rays%20Sobercoaster	2GJu60LoYphb4QfIj91ihw	TRUE	2020-04-22	162.319	FALSE	42	TRUE	-2.502	188.097	0.568	0.951	0.297	0.0843	7.93e-5	0.349
2020-05-26T00:28:00Z	midnight love	girl in red	midnight love	FALSE	NA	artist:girl%20in%20red%20track:midnight%20love	https://play.spotify.com/search/results/artist:girl%20in%20red%20track:midnight%20love	girl%20in%20red%20midnight%20love	https://www.youtube.com/results?search_query=girl%20in%20red%20midnight%20love	1P7tiVl5hgemZuH8oNyP6C	TRUE	2020-04-14	194.204	FALSE	70	FALSE	-11.203	120.31	0.34	0.472	0.415	0.0889	0.762	0.111
2020-05-26T00:34:00Z	505	Arctic Monkeys	Favourite Worst Nightmare	FALSE	NA	artist:Arctic%20Monkeys%20track:505	https://play.spotify.com/search/results/artist:Arctic%20Monkeys%20track:505	Arctic%20Monkeys%20505	https://www.youtube.com/results?search_query=Arctic%20Monkeys%20505	0BxE4FqsDD1Ot4YuBXwAPp	TRUE	2007-04-22	253.586	FALSE	71	TRUE	-5.822	140.266	0.248	0.866	0.526	0.0568	0.00287	0.0945
2020-05-26T00:38:00Z	Final Form	Sampa The Great	The Return	TRUE	https://www.triplejunearthed.com/node/3445486	artist:Sampa%20The%20Great%20track:Final%20Form	https://play.spotify.com/search/results/artist:Sampa%20The%20Great%20track:Final%20Form	Sampa%20The%20Great%20Final%20Form	https://www.youtube.com/results?search_query=Sampa%20The%20Great%20Final%20Form	6nUXH6o7OXDVykgwAtIIFU	TRUE	2019-09-13	216.778	TRUE	53	FALSE	-6.689	96.02	0.761	0.889	0.69	0.166	0.00876	0.302
2020-05-26T00:42:00Z	Catch Your Breath	Vlossom	My Friend	FALSE	NA	artist:Vlossom%20track:Catch%20Your%20Breath	https://play.spotify.com/search/results/artist:Vlossom%20track:Catch%20Your%20Breath	Vlossom%20Catch%20Your%20Breath	https://www.youtube.com/results?search_query=Vlossom%20Catch%20Your%20Breath	3Kh1sTFLLMt6zkEw6dKQnT	TRUE	2020-04-03	212.599	FALSE	19	TRUE	-3.201	122.502	0.641	0.761	0.71	0.0408	0.0035	0.11
2020-05-26T00:48:00Z	I'm Not Gonna Teach Your Boyfriend How To Dance With You	Black Kids	Partie Traumatic	FALSE	NA	artist:Black%20Kids%20track:I'm%20Not%20Gonna%20Teach%20Your%20Boyfriend%20How%20To%20Dance%20With%20You	https://play.spotify.com/search/results/artist:Black%20Kids%20track:I'm%20Not%20Gonna%20Teach%20Your%20Boyfriend%20How%20To%20Dance%20With%20You	Black%20Kids%20I%27m%20Not%20Gonna%20Teach%20Your%20Boyfriend%20How%20To%20Dance%20With%20You	https://www.youtube.com/results?search_query=Black%20Kids%20I%27m%20Not%20Gonna%20Teach%20Your%20Boyfriend%20How%20To%20Dance%20With%20You	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-26T00:52:00Z	Midnight Hour	Skrillex, Boys Noize & Ty Dolla $ign	Midnight Hour	FALSE	NA	artist:Skrillex,%20Boys%20Noize%20&%20Ty%20Dolla%20$ign%20track:Midnight%20Hour	https://play.spotify.com/search/results/artist:Skrillex,%20Boys%20Noize%20&%20Ty%20Dolla%20$ign%20track:Midnight%20Hour	Skrillex,%20Boys%20Noize%20&%20Ty%20Dolla%20$ign%20Midnight%20Hour	https://www.youtube.com/results?search_query=Skrillex,%20Boys%20Noize%20&%20Ty%20Dolla%20$ign%20Midnight%20Hour	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-26T00:56:00Z	XS	Rina Sawayama	XS	FALSE	NA	artist:Rina%20Sawayama%20track:XS	https://play.spotify.com/search/results/artist:Rina%20Sawayama%20track:XS	Rina%20Sawayama%20XS	https://www.youtube.com/results?search_query=Rina%20Sawayama%20XS	0N4s2P0nc1H53QaDEG0Wo6	TRUE	2020-03-06	201.06	FALSE	36	FALSE	-3.256	117.012	0.591	0.929	0.636	0.151	0.0854	0.0822
2020-05-26T01:04:00Z	Dear April (Justice Remix)	Frank Ocean	Dear April	FALSE	NA	artist:Frank%20Ocean%20track:Dear%20April%20(Justice%20Remix)	https://play.spotify.com/search/results/artist:Frank%20Ocean%20track:Dear%20April%20(Justice%20Remix)	Frank%20Ocean%20Dear%20April%20(Justice%20Remix)	https://www.youtube.com/results?search_query=Frank%20Ocean%20Dear%20April%20(Justice%20Remix)	NA	FALSE	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2020-05-26T01:09:00Z	Raining Blood	Slayer	Reign In Blood	FALSE	NA	artist:Slayer%20track:Raining%20Blood	https://play.spotify.com/search/results/artist:Slayer%20track:Raining%20Blood	Slayer%20Raining%20Blood	https://www.youtube.com/results?search_query=Slayer%20Raining%20Blood	4fiOTntQKr24p07FvQDHZE	TRUE	1986-01-01	255.186	FALSE	63	FALSE	-4.361	87.499	0.0363	0.995	0.227	0.173	4.05e-4	0.127
2020-05-26T01:12:00Z	The Piss, The Perfume	Hayley Mary	The Piss, The Perfume	FALSE	NA	artist:Hayley%20Mary%20track:The%20Piss,%20The%20Perfume	https://play.spotify.com/search/results/artist:Hayley%20Mary%20track:The%20Piss,%20The%20Perfume	Hayley%20Mary%20The%20Piss,%20The%20Perfume	https://www.youtube.com/results?search_query=Hayley%20Mary%20The%20Piss,%20The%20Perfume	4YWCO5zPKYDMKJdg2oOJpK	TRUE	2019-10-14	233.542	FALSE	35	TRUE	-3.086	136.108	0.551	0.899	0.408	0.0609	1.71e-4	0.417
2020-05-26T01:18:00Z	Weekends	Amy Shark	Weekends	TRUE	https://www.triplejunearthed.com/node/3935996	artist:Amy%20Shark%20track:Weekends	https://play.spotify.com/search/results/artist:Amy%20Shark%20track:Weekends	Amy%20Shark%20Weekends	https://www.youtube.com/results?search_query=Amy%20Shark%20Weekends	7vEeYo34dX7geZhQVotCJi	TRUE	2017-03-17	190.64	FALSE	49	TRUE	-5.509	153.034	0.356	0.772	0.28	0.141	0.0423	0.0725
2020-05-26T01:22:00Z	Protection	Allday	Protection	TRUE	https://www.triplejunearthed.com/node/116351	artist:Allday%20track:Protection	https://play.spotify.com/search/results/artist:Allday%20track:Protection	Allday%20Protection	https://www.youtube.com/results?search_query=Allday%20Protection	4fe7vDLWcfLKqnzPS4Qp1t	TRUE	2019-03-22	213.101	FALSE	36	TRUE	-8.198	119.954	0.329	0.531	0.814	0.103	0.215	0.114
2020-05-26T01:25:00Z	Flying	Last Dinosaurs	Flying	FALSE	NA	artist:Last%20Dinosaurs%20track:Flying	https://play.spotify.com/search/results/artist:Last%20Dinosaurs%20track:Flying	Last%20Dinosaurs%20Flying	https://www.youtube.com/results?search_query=Last%20Dinosaurs%20Flying	1n7Nk7EETXFePv0MJASaA8	TRUE	2020-04-17	208.011	FALSE	54	TRUE	-7.304	120.988	0.493	0.725	0.739	0.0572	0.0196	0.113
2020-05-26T01:30:00Z	Superstar (Hollywood Royalty Remix)	RuPaul	Superglam DQ	FALSE	NA	artist:RuPaul%20track:Superstar%20(Hollywood%20Royalty%20Remix)	https://play.spotify.com/search/results/artist:RuPaul%20track:Superstar%20(Hollywood%20Royalty%20Remix)	RuPaul%20Superstar%20(Hollywood%20Royalty%20Remix)	https://www.youtube.com/results?search_query=RuPaul%20Superstar%20(Hollywood%20Royalty%20Remix)	2zm27z1eFucs55wY2fa7SM	TRUE	2011-07-16	235.64	FALSE	42	FALSE	-6.14	128.013	0.906	0.89	0.697	0.0326	0.0081	0.0319
2020-05-26T01:34:00Z	Drive Me Round	Mallrat	Driving Music	TRUE	https://www.triplejunearthed.com/node/4253956	artist:Mallrat%20track:Drive%20Me%20Round	https://play.spotify.com/search/results/artist:Mallrat%20track:Drive%20Me%20Round	Mallrat%20Drive%20Me%20Round	https://www.youtube.com/results?search_query=Mallrat%20Drive%20Me%20Round	2VBlXZbx1CVo6is3QlS7wQ	TRUE	2019-09-06	190.185	FALSE	45	TRUE	-10.222	119.994	0.0695	0.47	0.483	0.0691	0.347	0.124
2020-05-26T01:37:00Z	Ghost	RAT!hammock	Ghost	FALSE	NA	artist:RAT!hammock%20track:Ghost	https://play.spotify.com/search/results/artist:RAT!hammock%20track:Ghost	RAT!hammock%20Ghost	https://www.youtube.com/results?search_query=RAT!hammock%20Ghost	1TRJLYDhTXdsBDM1zJxu1s	TRUE	2019-03-15	213.935	FALSE	41	TRUE	-8.66	169.939	0.335	0.61	0.381	0.0322	0.045	0.169
2020-05-26T01:43:00Z	Something About You (ODESZA Remix)	Hayden James	Something About You	FALSE	NA	artist:Hayden%20James%20track:Something%20About%20You%20(ODESZA%20Remix)	https://play.spotify.com/search/results/artist:Hayden%20James%20track:Something%20About%20You%20(ODESZA%20Remix)	Hayden%20James%20Something%20About%20You%20(ODESZA%20Remix)	https://www.youtube.com/results?search_query=Hayden%20James%20Something%20About%20You%20(ODESZA%20Remix)	1W022sd1t16yIL7Ag1VjcW	TRUE	2015-08-21	341.801	FALSE	51	FALSE	-8.432	105	0.103	0.674	0.705	0.04	0.0184	0.137
2020-05-26T01:49:00Z	RNP	YBN Cordae	The Lost Boy	FALSE	NA	artist:YBN%20Cordae%20track:RNP	https://play.spotify.com/search/results/artist:YBN%20Cordae%20track:RNP	YBN%20Cordae%20RNP	https://www.youtube.com/results?search_query=YBN%20Cordae%20RNP	5lw8Mgb4LyhriPIC86gV6e	TRUE	2019-07-26	175.827	TRUE	74	FALSE	-4.696	196.043	0.628	0.714	0.611	0.856	0.184	0.145
2020-05-26T01:54:00Z	Gimme More	Britney Spears	Blackout	FALSE	NA	artist:Britney%20Spears%20track:Gimme%20More	https://play.spotify.com/search/results/artist:Britney%20Spears%20track:Gimme%20More	Britney%20Spears%20Gimme%20More	https://www.youtube.com/results?search_query=Britney%20Spears%20Gimme%20More	6ic8OlLUNEATToEFU3xmaH	TRUE	2007-10-25	251.24	FALSE	72	TRUE	-3.131	113.324	0.382	0.844	0.788	0.0334	0.25	0.0723
2020-05-26T02:04:00Z	Fill In The Blank	Car Seat Headrest	Teens Of Denial	FALSE	NA	artist:Car%20Seat%20Headrest%20track:Fill%20In%20The%20Blank	https://play.spotify.com/search/results/artist:Car%20Seat%20Headrest%20track:Fill%20In%20The%20Blank	Car%20Seat%20Headrest%20Fill%20In%20The%20Blank	https://www.youtube.com/results?search_query=Car%20Seat%20Headrest%20Fill%20In%20The%20Blank	1EALzILzmIPtRIvYyo6Lwm	TRUE	2016-05-20	244.506	TRUE	55	TRUE	-7.239	162.798	0.5	0.829	0.339	0.058	0.00736	0.0596
2020-05-26T02:08:00Z	Dawn Of The Dead	Does It Offend You Yeah?	You Have No Idea What You're Getting Yourself Into...	FALSE	NA	artist:Does%20It%20Offend%20You%20Yeah?%20track:Dawn%20Of%20The%20Dead	https://play.spotify.com/search/results/artist:Does%20It%20Offend%20You%20Yeah?%20track:Dawn%20Of%20The%20Dead	Does%20It%20Offend%20You%20Yeah?%20Dawn%20Of%20The%20Dead	https://www.youtube.com/results?search_query=Does%20It%20Offend%20You%20Yeah?%20Dawn%20Of%20The%20Dead	5vBdLhZ14Ql1yoIn4fNFWq	TRUE	2008-01-01	207.653	FALSE	36	TRUE	-3.201	126.02	0.705	0.93	0.562	0.0446	2.05e-4	0.121
2020-05-26T02:11:00Z	Good Times	Genesis Owusu	Good Times / Simmer Down	TRUE	https://www.triplejunearthed.com/node/256406	artist:Genesis%20Owusu%20track:Good%20Times	https://play.spotify.com/search/results/artist:Genesis%20Owusu%20track:Good%20Times	Genesis%20Owusu%20Good%20Times	https://www.youtube.com/results?search_query=Genesis%20Owusu%20Good%20Times	0XzbAAWtu0zx6bnDbBUcOs	TRUE	2019-08-23	170.058	TRUE	52	FALSE	-5.927	131.1	0.912	0.733	0.927	0.0553	0.0581	0.0679
2020-05-26T02:15:00Z	&burn	Billie Eilish	&burn	FALSE	NA	artist:Billie%20Eilish%20track:&burn	https://play.spotify.com/search/results/artist:Billie%20Eilish%20track:&burn	Billie%20Eilish%20&burn	https://www.youtube.com/results?search_query=Billie%20Eilish%20&burn	7uX3gufAoBVqKVoD3dBLLD	TRUE	2017-12-15	179.015	FALSE	69	FALSE	-9.351	82.531	0.346	0.379	0.776	0.331	0.213	0.0969
2020-05-26T02:19:00Z	In Your Eyes	The Weeknd	After Hours	FALSE	NA	artist:The%20Weeknd%20track:In%20Your%20Eyes	https://play.spotify.com/search/results/artist:The%20Weeknd%20track:In%20Your%20Eyes	The%20Weeknd%20In%20Your%20Eyes	https://www.youtube.com/results?search_query=The%20Weeknd%20In%20Your%20Eyes	7szuecWAPwGoV1e5vGu8tl	TRUE	2020-03-20	237.52	TRUE	91	FALSE	-5.371	100.021	0.717	0.719	0.667	0.0346	0.00285	0.0736
2020-05-26T02:23:00Z	T-Shirt	Bakers Eddy	T-Shirt	TRUE	https://www.triplejunearthed.com/node/6355231	artist:Bakers%20Eddy%20track:T-Shirt	https://play.spotify.com/search/results/artist:Bakers%20Eddy%20track:T-Shirt	Bakers%20Eddy%20T-Shirt	https://www.youtube.com/results?search_query=Bakers%20Eddy%20T-Shirt	3RusJO1yacdu0ZCqqtc1gT	TRUE	2020-03-04	193.694	TRUE	35	TRUE	-5.052	175.554	0.484	0.956	0.3	0.0779	0.00518	0.392
2020-05-26T02:27:00Z	Fergalicious	Fergie	The Dutchess	FALSE	NA	artist:Fergie%20track:Fergalicious	https://play.spotify.com/search/results/artist:Fergie%20track:Fergalicious	Fergie%20Fergalicious	https://www.youtube.com/results?search_query=Fergie%20Fergalicious	5Nu1cp2yi4TlZF4KTmElFD	TRUE	2006-01-01	292.373	TRUE	62	FALSE	-7.72	129.055	0.831	0.584	0.906	0.316	0.0576	0.128
2020-05-26T02:32:00Z	Second	Hope D	Second (Single)	TRUE	https://www.triplejunearthed.com/node/6099936	artist:Hope%20D%20track:Second	https://play.spotify.com/search/results/artist:Hope%20D%20track:Second	Hope%20D%20Second	https://www.youtube.com/results?search_query=Hope%20D%20Second	4n1OJIo6JGMAx2NHhPQSyw	TRUE	2020-03-12	272.278	TRUE	43	FALSE	-3.542	80.979	0.388	0.893	0.508	0.0775	0.018	0.119
2020-05-26T02:37:00Z	Youth Allowance	Northeast Party House	Any Given Weekend	TRUE	https://www.triplejunearthed.com/node/85116	artist:Northeast%20Party%20House%20track:Youth%20Allowance	https://play.spotify.com/search/results/artist:Northeast%20Party%20House%20track:Youth%20Allowance	Northeast%20Party%20House%20Youth%20Allowance	https://www.youtube.com/results?search_query=Northeast%20Party%20House%20Youth%20Allowance	1FJLKXzWzlfrRdQdmlyWvt	TRUE	2014-05-16	225.191	FALSE	29	TRUE	-2.303	125.01	0.768	0.968	0.581	0.193	0.00363	0.881
